(398, 976, 1298, 147, 244, 437, 1720, 313, 1212, 927)->[(-1+1*r5), 0, 2, (5+1*r5)]
(707, 2084, 1623, 2154, 1196, 2204, 1303, 571, 667, 1373)->[(1+1*r5), (-3-1*r5), (0-2*r5), 0]
(616, 2185, 1418, 2285, 1070, 272, 432, 19, 852, 1661)->[2, (1-1*r5), (-2-2*r5), (1+1*r5)]
(1123, 1222, 173, 1911, 304, 1975, 1875, 1175, 409, 703)->[(-1-1*r5), (-1+1*r5), 2, (-2-2*r5)]
(1406, 1256, 2057, 1419, 1101, 274, 1554, 570, 61, 62)->[(1+1*r5), 2, (-2-2*r5), (-1+1*r5)]
(610, 963, 1955, 1638, 2313, 1231, 2165, 504, 2361, 1279)->[2, (1+1*r5), (3+1*r5), 4]
(869, 518, 2315, 2061, 1390, 2351, 729, 442, 794, 190)->[(1-1*r5), -2, (-1-1*r5), (2+2*r5)]
(1762, 1477, 296, 488, 332, 337, 1171, 1395, 1820, 1887)->[(1+1*r5), 2, (2+2*r5), (-1+1*r5)]
(608, 1666, 1507, 2022, 1917, 532, 1817, 1563, 1885, 1759)->[(-5-1*r5), 0, (1-1*r5), -2]
(2017, 130, 680, 1035, 1867, 1325, 2355, 1435, 1308, 2174)->[(1-1*r5), (-1-1*r5), (2+2*r5), -2]
(768, 929, 741, 582, 1043, 1301, 1591, 90, 1276, 1311)->[-2, 4, (1+1*r5), (-3-1*r5)]
(2240, 706, 837, 1352, 1258, 278, 2105, 2267, 1564, 1277)->[(0+2*r5), 0, (1+1*r5), (3+1*r5)]
(1669, 712, 776, 2315, 564, 1431, 761, 666, 605, 190)->[(-1-1*r5), -2, -4, (3+1*r5)]
(225, 1051, 684, 561, 1617, 2198, 535, 1496, 473, 411)->[(-2-2*r5), (1+1*r5), -2, (-1+1*r5)]
(169, 618, 1228, 814, 1297, 2037, 824, 1083, 637, 639)->[(-1+1*r5), 2, (-1-1*r5), (2+2*r5)]
(996, 264, 747, 1452, 1870, 1744, 434, 182, 2203, 540)->[(1-1*r5), (3+1*r5), (3+1*r5), (1-1*r5)]
(1058, 2251, 1133, 2350, 2195, 151, 1341, 925, 254, 479)->[(-1+1*r5), (3+1*r5), (-1+1*r5), (3+1*r5)]
(2024, 59, 1995, 187, 1005, 210, 2035, 596, 628, 123)->[(1-1*r5), (1+1*r5), (2+2*r5), 2]
(1697, 1736, 2314, 1323, 340, 1269, 117, 2358, 699, 796)->[(1-1*r5), (-1+1*r5), (-3-1*r5), (-3-1*r5)]
(1089, 643, 169, 460, 1228, 79, 1807, 2108, 830, 159)->[2, (1+1*r5), (1-1*r5), (2+2*r5)]
(1122, 2052, 2182, 1581, 2319, 368, 944, 1747, 1524, 1020)->[2, (-1+1*r5), (-2-2*r5), (-1-1*r5)]
(1665, 1923, 232, 113, 145, 1237, 374, 2201, 924, 1150)->[(2+2*r5), -2, (1-1*r5), (1+1*r5)]
(1533, 1382, 587, 396, 204, 2187, 1085, 1587, 956, 701)->[(-2-2*r5), (1-1*r5), (-1-1*r5), 2]
(1089, 1058, 14, 47, 1134, 2036, 151, 1529, 1852, 159)->[(1+1*r5), (0+2*r5), 0, (3+1*r5)]
(1987, 1189, 1735, 1965, 786, 1942, 376, 60, 285, 542)->[(-1+1*r5), (-1-1*r5), (-2-2*r5), -2]
(1860, 582, 1868, 173, 848, 1104, 1076, 1301, 1911, 792)->[(-1-1*r5), 2, 4, (-3-1*r5)]
(800, 1442, 1763, 1701, 135, 651, 1580, 1643, 1771, 636)->[2, 4, (1+1*r5), (-3-1*r5)]
(1, 260, 455, 778, 1323, 656, 1269, 1850, 1499, 2333)->[(1-1*r5), (1-1*r5), (-3-1*r5), (-3-1*r5)]
(1312, 1102, 1614, 561, 212, 535, 121, 58, 1017, 1087)->[(-2-2*r5), (1+1*r5), -2, (1-1*r5)]
(1344, 1766, 1227, 16, 913, 1808, 755, 1716, 823, 2231)->[0, (3+1*r5), (-1-1*r5), (0-2*r5)]
(322, 578, 1829, 1708, 624, 2065, 1906, 2101, 120, 2268)->[(5+1*r5), 0, (1-1*r5), -2]
(1923, 1605, 887, 1456, 1237, 1013, 54, 1494, 1433, 477)->[(2+2*r5), 0, 0, 4]
(1184, 229, 1925, 1068, 719, 1743, 983, 825, 989, 1310)->[-2, (-1+1*r5), (-2-2*r5), (1+1*r5)]
(1482, 1773, 529, 2386, 1242, 1243, 1372, 2205, 2143, 1119)->[(-5-1*r5), (1-1*r5), 2, 0]
(481, 1037, 623, 1679, 371, 404, 1139, 1786, 603, 1118)->[(3+1*r5), 4, 2, (1+1*r5)]
(293, 326, 455, 1349, 778, 1579, 660, 1270, 1469, 863)->[-2, (1-1*r5), (-2-2*r5), (-1-1*r5)]
(2339, 2152, 937, 1961, 1932, 1105, 1458, 1205, 22, 1594)->[-2, 4, (-1-1*r5), (3+1*r5)]
(1801, 1834, 1899, 1484, 880, 2000, 148, 2044, 2013, 574)->[-4, (-2-2*r5), 0, 0]
(1538, 1796, 902, 12, 48, 2004, 2006, 2010, 1532, 29)->[(5+1*r5), (-1+1*r5), 2, 0]
(96, 736, 867, 2118, 2342, 1224, 1357, 1397, 1211, 1980)->[(-3-1*r5), (1+1*r5), 4, 2]
(202, 203, 2316, 753, 2321, 1110, 279, 1724, 1981, 1727)->[(-3-1*r5), (-1+1*r5), (-3-1*r5), (1-1*r5)]
(225, 1636, 1094, 2022, 40, 648, 561, 1555, 1563, 1087)->[(-5-1*r5), (-1+1*r5), -2, 0]
(320, 2048, 1125, 2085, 775, 851, 884, 2327, 1019, 412)->[(1-1*r5), (-5-1*r5), 0, 2]
(1411, 967, 1576, 1098, 1937, 818, 1523, 1656, 2362, 669)->[(-1+1*r5), -2, (-1-1*r5), (-2-2*r5)]
(1920, 1478, 1606, 276, 373, 694, 2326, 1624, 857, 1883)->[0, (-1-1*r5), (0+2*r5), (3+1*r5)]
(2177, 2018, 356, 2155, 2288, 2225, 2002, 1490, 2100, 1502)->[(0-2*r5), (-3-1*r5), 0, (-1-1*r5)]
(2338, 14, 623, 47, 2191, 498, 2287, 1336, 1786, 1823)->[(0+2*r5), (3+1*r5), 0, (1+1*r5)]
(35, 1062, 1358, 848, 1043, 1875, 1301, 1975, 2075, 1213)->[-4, (1+1*r5), 2, (-3-1*r5)]
(1249, 324, 1960, 1802, 1675, 1549, 302, 500, 1109, 2292)->[(3+1*r5), (1-1*r5), (1-1*r5), (-3-1*r5)]
(963, 1699, 809, 1931, 879, 467, 2165, 1978, 1275, 2367)->[0, (1+1*r5), (0+2*r5), (3+1*r5)]
(896, 1284, 2120, 341, 405, 1942, 376, 2204, 1373, 1535)->[(-1+1*r5), (-3-1*r5), (-3-1*r5), (1-1*r5)]
(385, 548, 1349, 327, 733, 1159, 17, 2387, 660, 317)->[-4, -2, (-3-1*r5), (-1-1*r5)]
(1445, 1288, 1101, 1561, 2285, 432, 1554, 211, 2132, 985)->[2, (-1+1*r5), (-2-2*r5), (1+1*r5)]
(992, 100, 397, 1197, 1775, 1681, 85, 1685, 443, 1692)->[(1+1*r5), (-2-2*r5), (1-1*r5), -2]
(1056, 129, 1088, 1251, 1030, 201, 653, 1521, 1940, 921)->[0, 0, (2+2*r5), -4]
(674, 331, 2381, 2222, 752, 401, 1461, 2134, 312, 826)->[(1-1*r5), (-3-1*r5), (-1+1*r5), (-3-1*r5)]
(1728, 875, 651, 45, 1518, 1643, 1328, 214, 1718, 1053)->[(-1+1*r5), 2, (1+1*r5), (-2-2*r5)]
(322, 578, 1831, 1194, 333, 237, 2194, 691, 1108, 2073)->[(5+1*r5), (-1+1*r5), -2, 0]
(2241, 648, 396, 1292, 239, 1555, 279, 795, 1085, 1727)->[(-2-2*r5), 0, -4, 0]
(2214, 72, 683, 555, 333, 1550, 1713, 1108, 1813, 1174)->[(2+2*r5), (1+1*r5), -2, (1-1*r5)]
(1216, 299, 11, 941, 2030, 1968, 2162, 853, 2167, 1592)->[(2+2*r5), 2, (-1+1*r5), (-1-1*r5)]
(1764, 2023, 75, 1452, 590, 369, 182, 2078, 2332, 670)->[0, (0+2*r5), (3+1*r5), (-1-1*r5)]
(35, 1123, 741, 390, 391, 841, 1815, 1975, 469, 1591)->[-2, (1+1*r5), (-1+1*r5), (-2-2*r5)]
(34, 740, 517, 1861, 840, 1768, 2123, 812, 1326, 1464)->[2, (2+2*r5), (1+1*r5), (-1+1*r5)]
(355, 2371, 297, 2153, 1355, 1550, 1967, 1713, 2328, 2331)->[(3+1*r5), (1+1*r5), -4, -2]
(289, 642, 393, 877, 497, 980, 1620, 2228, 23, 1851)->[(-3-1*r5), (1+1*r5), 0, (0+2*r5)]
(2116, 390, 391, 1066, 2284, 2253, 654, 142, 727, 957)->[-2, (1+1*r5), (1-1*r5), (-2-2*r5)]
(258, 1860, 41, 1911, 1585, 370, 1589, 1175, 440, 158)->[(0-2*r5), 0, (1+1*r5), (-3-1*r5)]
(2308, 101, 2053, 587, 204, 1165, 917, 2136, 1530, 1595)->[(-2-2*r5), (-1-1*r5), -2, (-1+1*r5)]
(292, 1925, 1958, 1928, 2312, 1743, 1041, 2193, 1693, 1215)->[(-1-1*r5), 2, (-2-2*r5), (-1+1*r5)]
(1570, 613, 1802, 1364, 2292, 1302, 2293, 250, 1723, 2365)->[4, (-1-1*r5), -2, (-3-1*r5)]
(1061, 1221, 1704, 779, 1740, 2124, 2095, 948, 797, 926)->[(-1-1*r5), (3+1*r5), 2, 4]
(354, 1099, 1548, 365, 366, 1421, 1848, 1688, 1115, 1436)->[-2, (2+2*r5), (-1-1*r5), (1-1*r5)]
(1990, 743, 905, 650, 1418, 1007, 272, 465, 1146, 1628)->[(-1+1*r5), (-1-1*r5), (-2-2*r5), 2]
(258, 1062, 167, 1769, 1706, 848, 1076, 1589, 1398, 1982)->[(-3-1*r5), 2, (1+1*r5), -4]
(705, 1410, 964, 261, 1066, 2221, 1618, 1046, 957, 1055)->[(-1-1*r5), (-1+1*r5), -2, (-2-2*r5)]
(64, 801, 1475, 2310, 491, 2285, 19, 1015, 985, 318)->[(1+1*r5), 0, (-3-1*r5), (0+2*r5)]
(704, 2360, 547, 2370, 620, 1164, 49, 1784, 923, 2399)->[(1+1*r5), 4, (3+1*r5), -2]
(392, 1547, 972, 364, 1293, 463, 1517, 785, 1397, 1980)->[-4, 2, (3+1*r5), (1+1*r5)]
(1602, 131, 2180, 2373, 1127, 747, 1998, 2286, 1744, 470)->[-2, (2+2*r5), (1+1*r5), (1-1*r5)]
(2176, 2273, 676, 329, 1386, 1839, 1393, 2257, 915, 1022)->[0, (-2-2*r5), 4, 0]
(1772, 1631, 528, 1393, 915, 952, 216, 1818, 635, 959)->[-2, (-2-2*r5), (1+1*r5), (1-1*r5)]
(1218, 1674, 589, 1613, 176, 146, 147, 1298, 1657, 606)->[0, -2, (-1+1*r5), (5+1*r5)]
(2337, 1702, 269, 784, 2194, 691, 2131, 439, 1432, 1343)->[(2+2*r5), 0, -4, 0]
(2208, 2183, 2377, 1229, 1778, 2357, 1054, 248, 1948, 478)->[(3+1*r5), (1-1*r5), (3+1*r5), (1-1*r5)]
(2213, 2344, 2121, 1388, 2383, 55, 1207, 1944, 1468, 63)->[0, (1-1*r5), (5+1*r5), 2]
(1570, 2307, 613, 1544, 1193, 1645, 1454, 82, 2163, 1334)->[(1+1*r5), (0-2*r5), 0, (-3-1*r5)]
(645, 806, 718, 1582, 1618, 2226, 1046, 1687, 632, 2038)->[(0-2*r5), 0, (-1-1*r5), (-3-1*r5)]
(673, 451, 1306, 365, 366, 949, 1365, 1274, 1023, 895)->[-4, (3+1*r5), (-1-1*r5), -2]
(1984, 586, 493, 144, 791, 1720, 2232, 730, 1246, 927)->[0, 0, 4, (2+2*r5)]
(1920, 1154, 1604, 103, 1609, 945, 276, 2040, 284, 30)->[2, -4, (1+1*r5), (3+1*r5)]
(161, 801, 1283, 1000, 1612, 817, 1010, 692, 1015, 2393)->[(1+1*r5), -2, -4, (3+1*r5)]
(419, 1028, 485, 872, 1833, 171, 1136, 1335, 1400, 798)->[-4, (-3-1*r5), (-1-1*r5), 2]
(1986, 1989, 1261, 1646, 783, 1847, 657, 503, 541, 343)->[(-1-1*r5), -2, (-2-2*r5), (-1+1*r5)]
(1603, 356, 880, 2000, 2001, 2225, 952, 2394, 635, 415)->[(-1-1*r5), (-2-2*r5), (-1+1*r5), -2]
(384, 1443, 1189, 326, 330, 1836, 1912, 955, 285, 1469)->[0, (1-1*r5), (-5-1*r5), -2]
(1863, 1964, 301, 689, 659, 1112, 2009, 346, 348, 1662)->[0, (0+2*r5), (-3-1*r5), (1+1*r5)]
(2144, 1509, 2024, 522, 1963, 1073, 1044, 628, 597, 2142)->[(1-1*r5), 2, (5+1*r5), 0]
(2176, 257, 2145, 1575, 1386, 2346, 1781, 153, 893, 191)->[2, (-2-2*r5), (1+1*r5), (1-1*r5)]
(1991, 170, 15, 2224, 1842, 1715, 1844, 2133, 1498, 219)->[(-2-2*r5), (1+1*r5), 2, (1-1*r5)]
(1984, 1124, 263, 10, 493, 1677, 593, 467, 1619, 1978)->[(1-1*r5), 2, (1+1*r5), (2+2*r5)]
(97, 2082, 262, 679, 265, 2157, 110, 1678, 50, 668)->[(0+2*r5), 0, (1+1*r5), (-3-1*r5)]
(1699, 2247, 1162, 1547, 1995, 463, 2035, 372, 858, 1275)->[-2, (1+1*r5), (3+1*r5), 4]
(1857, 71, 104, 508, 1613, 976, 2130, 147, 220, 253)->[2, (1-1*r5), 0, (5+1*r5)]
(354, 1506, 773, 1766, 137, 1389, 1106, 755, 1848, 1244)->[(1-1*r5), (2+2*r5), -2, (-1-1*r5)]
(1411, 2343, 1576, 1577, 2217, 656, 756, 1081, 1850, 1791)->[0, (-1-1*r5), (0-2*r5), (-3-1*r5)]
(2305, 1028, 1676, 2189, 148, 1833, 1834, 171, 2096, 1459, 1335, 1722, 574, 321, 1611, 1484, 480, 502, 1400, 2044)->[(-1-1*r5), (-3-1*r5), -2, 0]
(514, 2052, 2182, 267, 1826, 2219, 1069, 1581, 1712, 189, 453, 717, 1486, 2020, 368, 1524, 1525, 2166, 2169, 378)->[(1+1*r5), 0, (-3-1*r5), -2]
(1026, 1937, 1170, 669, 1438, 2086, 436, 1206, 316, 2109, 958, 1855, 967, 1096, 1098, 2379, 224, 2282, 1523, 1401)->[2, 0, (-1-1*r5), (-3-1*r5)]
(388, 145, 914, 2325, 1047, 1049, 1198, 1841, 567, 314, 1350, 339, 217, 1890, 232, 1902, 113, 374, 1150, 2047)->[(3+1*r5), (-1-1*r5), 0, 2]
(1799, 653, 1552, 1940, 1308, 413, 414, 1056, 680, 2355, 319, 1088, 1994, 1867, 588, 1239, 92, 2017, 1251, 2171)->[0, -2, (3+1*r5), (-1-1*r5)]
(516, 1286, 1674, 1298, 147, 950, 1212, 1218, 1866, 1613, 976, 2388, 1622, 344, 218, 220, 2271, 2161, 244, 253)->[0, 0, 0, (2+2*r5)]
(770, 1538, 1413, 1289, 2186, 12, 1933, 1809, 29, 307, 2099, 2233, 1220, 2385, 2006, 1116, 604, 1910, 2299, 1532)->[(3+1*r5), 2, (1+1*r5), 0]
(1536, 1039, 918, 2207, 676, 421, 294, 1839, 1200, 184, 1348, 329, 973, 2129, 2257, 735, 2273, 2151, 1394, 509)->[0, (-3-1*r5), (1+1*r5), 2]
(769, 2055, 906, 1034, 1426, 282, 28, 2090, 565, 1462, 569, 843, 1487, 88, 732, 2396, 1247, 607, 1893, 1641)->[(-1-1*r5), -2, 0, (3+1*r5)]
(641, 1675, 1549, 1176, 1439, 1827, 1829, 302, 324, 2117, 1734, 728, 2268, 1120, 1249, 1639, 624, 1906, 120, 1273)->[(3+1*r5), 0, -2, (-1-1*r5)]
(513, 1793, 2318, 403, 1306, 1952, 673, 932, 557, 1457, 953, 1347, 1610, 468, 1365, 868, 1011, 1274, 765, 1023)->[(-1-1*r5), (1+1*r5), (-1-1*r5), (-1-1*r5)]
(1681, 1685, 667, 2218, 1196, 1197, 815, 2104, 707, 711, 1223, 459, 85, 1623, 1752, 100, 2154, 2294, 763, 767)->[(1+1*r5), (-3-1*r5), -2, 0]
(2177, 1545, 788, 1173, 790, 1691, 1455, 2100, 1345, 579, 1490, 2002, 1384, 2155, 748, 621, 630, 1143, 505, 1789)->[(-3-1*r5), (-1-1*r5), 0, -2]
(896, 395, 21, 405, 539, 816, 52, 834, 197, 69, 2120, 585, 1999, 341, 2262, 345, 1248, 1649, 1148, 1535)->[0, (-3-1*r5), (-1-1*r5), -2]
(2049, 1666, 645, 647, 532, 149, 1817, 808, 1582, 1586, 828, 70, 716, 718, 1759, 608, 2290, 2038, 632, 1531)->[(-3-1*r5), 0, -2, (-1-1*r5)]
(1025, 1412, 781, 24, 1179, 57, 2256, 988, 889, 94, 1761, 1379, 1765, 106, 874, 499, 883, 1651, 249, 1787)->[2, (-1-1*r5), (3+1*r5), 0]
(256, 1037, 2191, 404, 1050, 1823, 422, 2089, 172, 1979, 454, 206, 2260, 2015, 481, 227, 358, 623, 2287, 1786)->[(3+1*r5), (1+1*r5), 0, 2]
(768, 1546, 1043, 1301, 1696, 677, 1062, 167, 1076, 582, 1358, 848, 1104, 2135, 90, 742, 360, 1520, 758, 1398)->[(-1-1*r5), (1+1*r5), (1+1*r5), (-1-1*r5)]
(1542, 2059, 1550, 2194, 2080, 555, 1713, 691, 439, 2235, 1343, 2371, 2248, 1355, 333, 2131, 1108, 355, 237, 622)->[(3+1*r5), 2, (-1-1*r5), 0]
(2051, 777, 269, 784, 2067, 1432, 1178, 2337, 803, 1702, 53, 2245, 1351, 2376, 1737, 2250, 2261, 1371, 871, 1135)->[(3+1*r5), -2, (-1-1*r5), 0]
(2326, 2329, 283, 32, 1314, 291, 2213, 694, 55, 1207, 2106, 63, 2121, 721, 1624, 857, 1884, 373, 1145, 1658)->[0, -2, (3+1*r5), (1+1*r5)]
(263, 1931, 1677, 2195, 2077, 925, 1315, 166, 809, 1838, 2350, 1588, 1978, 2367, 593, 467, 723, 479, 2283, 254)->[0, (1+1*r5), 2, (3+1*r5)]
(1409, 1287, 13, 400, 1434, 2340, 1322, 558, 560, 1714, 820, 1466, 1738, 1366, 1513, 1642, 2289, 1268, 890, 382)->[0, (2+2*r5), 0, 0]
(1796, 902, 2054, 2065, 2073, 287, 1831, 1194, 1708, 48, 2101, 322, 578, 836, 1859, 2004, 2010, 1896, 1140, 1785)->[(2+2*r5), 0, 0, 0]
(2048, 515, 775, 1177, 922, 27, 2085, 429, 1079, 320, 450, 336, 1363, 472, 995, 1252, 230, 1897, 367, 1019)->[-2, (-3-1*r5), 0, (1+1*r5)]
(640, 1423, 2328, 2331, 928, 163, 297, 1195, 1967, 1463, 698, 2364, 1726, 338, 2390, 990, 2280, 2153, 1528, 1404)->[(1+1*r5), (1+1*r5), (-1-1*r5), (-1-1*r5)]
(1, 1410, 2314, 1046, 1687, 2333, 1055, 543, 806, 939, 1323, 2221, 2226, 2358, 1736, 1618, 1499, 1504, 1130, 1269)->[-2, 0, (-1-1*r5), (-3-1*r5)]
(1288, 659, 1561, 1310, 1184, 1445, 936, 1068, 301, 1846, 2103, 825, 573, 211, 2132, 1112, 2009, 346, 989, 2281)->[0, 2, (-3-1*r5), (1+1*r5)]
(2306, 398, 2330, 1564, 927, 1571, 810, 437, 1720, 313, 2232, 1352, 586, 1491, 730, 2267, 1258, 1132, 1147, 1277)->[2, 0, (1+1*r5), (3+1*r5)]
(900, 135, 651, 1815, 1311, 929, 2209, 1188, 45, 1328, 1591, 841, 469, 214, 2274, 1763, 741, 1643, 1771, 1276)->[0, (1+1*r5), 2, (-3-1*r5)]
(774, 1943, 792, 1175, 805, 553, 173, 304, 1077, 440, 703, 323, 1860, 1868, 2025, 1259, 370, 243, 1911, 380)->[-2, 0, (1+1*r5), (-3-1*r5)]
(1925, 783, 657, 1041, 2193, 789, 541, 292, 549, 1327, 1986, 198, 1743, 719, 983, 343, 215, 602, 1245, 229)->[(-1-1*r5), 0, (-3-1*r5), 2]
(642, 1027, 646, 25, 1690, 289, 2341, 2230, 1851, 1854, 194, 1988, 461, 1750, 986, 221, 2026, 1004, 877, 497)->[(-1-1*r5), 2, 0, (3+1*r5)]
(649, 1294, 2319, 796, 1697, 930, 2348, 944, 1208, 699, 1747, 340, 347, 1122, 1892, 2160, 1012, 117, 2295, 1020)->[0, 2, (-3-1*r5), (-1-1*r5)]
(262, 265, 668, 1694, 672, 807, 299, 687, 1968, 50, 1997, 720, 853, 1881, 1625, 2140, 862, 97, 2162, 2167)->[(3+1*r5), 0, 2, (-1-1*r5)]
(140, 652, 278, 663, 1433, 165, 1832, 1456, 54, 2105, 2240, 193, 706, 837, 1605, 1757, 1117, 477, 1254, 1385)->[(3+1*r5), 0, 2, (1+1*r5)]
(128, 644, 5, 1033, 1948, 1054, 686, 1843, 1078, 1590, 65, 1865, 2377, 845, 1230, 478, 1253, 241, 1778, 1534)->[(1+1*r5), 0, (3+1*r5), -2]
(2053, 519, 396, 1165, 1292, 1169, 1698, 1063, 1587, 311, 1595, 1085, 2241, 587, 204, 2021, 231, 1002, 239, 2046)->[(-3-1*r5), -2, (-1-1*r5), 0]
(1281, 904, 1036, 1810, 1556, 33, 1191, 1447, 577, 1729, 713, 847, 977, 1362, 2277, 490, 1138, 1907, 1908, 1272)->[(3+1*r5), (-1-1*r5), 0, -2]
(1792, 1163, 2061, 271, 1683, 1558, 794, 675, 551, 1707, 2351, 1332, 442, 1731, 1476, 1360, 1876, 86, 856, 869)->[0, (-1-1*r5), -2, (3+1*r5)]
(2309, 911, 34, 1828, 1319, 685, 1326, 819, 309, 695, 1464, 1086, 1479, 840, 2123, 83, 991, 1508, 238, 1522)->[0, (3+1*r5), (1+1*r5), 2]
(523, 1803, 529, 20, 1304, 2205, 1703, 1593, 74, 1482, 1233, 1361, 2386, 475, 1889, 1895, 363, 1773, 2041, 379)->[(-3-1*r5), -2, (1+1*r5), 0]
(1282, 1563, 671, 40, 951, 1094, 1872, 1621, 1242, 1243, 1372, 1885, 1119, 2143, 609, 1507, 1636, 2022, 1399, 1917)->[(-2-2*r5), 0, 0, 0]
(2190, 155, 1567, 43, 821, 1847, 832, 1600, 1989, 335, 80, 2127, 595, 1755, 1510, 1261, 1646, 1777, 503, 2172)->[-2, (-1-1*r5), (-3-1*r5), 0]
(1671, 8, 15, 2342, 174, 1842, 51, 1977, 1211, 962, 1991, 1224, 1357, 2133, 1754, 219, 2141, 867, 1516, 247)->[(-3-1*r5), 2, (1+1*r5), 0]
(385, 134, 1159, 1934, 916, 2335, 162, 548, 1700, 1451, 2352, 2102, 1080, 317, 327, 969, 1381, 489, 1783, 251)->[(-1-1*r5), (-1-1*r5), (-1-1*r5), (-1-1*r5)]
(1164, 1167, 1040, 18, 1171, 1300, 547, 296, 49, 1202, 2370, 196, 332, 2399, 864, 488, 1650, 1395, 888, 2042)->[2, (1+1*r5), (3+1*r5), 0]
(9, 394, 1429, 2071, 1181, 1695, 1453, 1331, 310, 1596, 714, 1741, 209, 95, 614, 1904, 2034, 119, 1271, 1919)->[0, (-3-1*r5), (-1-1*r5), 2]
(386, 1798, 546, 1186, 1964, 175, 689, 702, 66, 1863, 724, 474, 348, 223, 2278, 1128, 109, 764, 2301, 1662)->[0, (3+1*r5), (-1-1*r5), 2]
(524, 1807, 1297, 22, 1441, 169, 937, 1961, 814, 1458, 1460, 824, 2108, 447, 1228, 1356, 79, 2152, 1782, 2300)->[0, (1+1*r5), -2, (3+1*r5)]
(2050, 2192, 1430, 2327, 412, 1437, 1313, 2211, 2091, 697, 1472, 2369, 970, 851, 1121, 1125, 2150, 1512, 884, 501)->[0, (-2-2*r5), 0, 0]
(1044, 277, 1944, 2344, 1963, 822, 1209, 1468, 1608, 2378, 2252, 2383, 1489, 597, 2144, 994, 1378, 1509, 1388, 1018)->[0, 0, (2+2*r5), 0]
(908, 290, 420, 681, 1067, 1339, 1983, 1862, 466, 1236, 981, 598, 1751, 2007, 1627, 1635, 122, 496, 377, 762)->[(1+1*r5), (1+1*r5), (-1-1*r5), (1+1*r5)]
(1665, 1923, 266, 2201, 924, 31, 1199, 305, 966, 328, 846, 1237, 1494, 2263, 2397, 866, 746, 1013, 887, 2297)->[(3+1*r5), 0, -2, (1+1*r5)]
(2180, 526, 1686, 1317, 1065, 428, 177, 178, 179, 186, 961, 1602, 2373, 334, 1998, 1234, 1114, 91, 2286, 1391)->[(-1-1*r5), (3+1*r5), 2, 0]
(131, 1930, 1452, 434, 182, 572, 445, 452, 75, 1744, 2003, 470, 1240, 1764, 1127, 2023, 747, 1774, 1263, 2045)->[0, (3+1*r5), (1+1*r5), -2]
(782, 531, 1699, 37, 1329, 2361, 59, 963, 1995, 462, 2126, 210, 858, 610, 1005, 879, 2035, 2165, 504, 1275)->[0, 2, (3+1*r5), (1+1*r5)]
(521, 14, 1559, 151, 281, 1950, 1183, 1058, 2338, 47, 1336, 1341, 325, 457, 2251, 205, 78, 1133, 1134, 498)->[2, (3+1*r5), 0, (1+1*r5)]
(2307, 1031, 397, 1692, 1949, 1454, 443, 1354, 971, 82, 734, 992, 1126, 615, 1645, 1775, 115, 2163, 1916, 1278)->[2, (-3-1*r5), 0, (-1-1*r5)]
(773, 1543, 137, 787, 661, 1045, 665, 1182, 2083, 933, 195, 2384, 1492, 2011, 1244, 1506, 1131, 1389, 1909, 638)->[-2, (3+1*r5), 0, (-1-1*r5)]
(2056, 2313, 1679, 157, 417, 1955, 431, 1092, 974, 1231, 2138, 2139, 603, 1118, 1638, 617, 1266, 371, 1139, 1279)->[(1+1*r5), (1+1*r5), (1+1*r5), (1+1*r5)]
(1155, 1544, 1802, 2072, 1570, 1960, 1193, 1330, 1334, 1723, 1601, 199, 849, 1109, 987, 1633, 613, 492, 500, 2292)->[(1+1*r5), -2, 0, (-3-1*r5)]
(258, 1540, 1672, 2064, 158, 416, 1444, 41, 1706, 1837, 1585, 1589, 1982, 1864, 1485, 2259, 1370, 1769, 1396, 255)->[(-3-1*r5), 0, 2, (-1-1*r5)]
(1800, 525, 662, 538, 1440, 1825, 1320, 556, 1711, 2354, 2229, 1337, 1340, 2237, 839, 1255, 744, 2028, 375, 2298)->[(1+1*r5), (3+1*r5), -2, 0]
(898, 1801, 909, 270, 528, 1941, 42, 952, 959, 1603, 73, 2000, 81, 978, 2013, 1631, 1899, 880, 1141, 635)->[(-1-1*r5), (-3-1*r5), 2, 0]
(260, 778, 656, 1812, 285, 542, 1189, 1577, 2217, 1965, 1850, 60, 1469, 326, 455, 863, 1653, 1912, 2043, 1791)->[0, -2, (-3-1*r5), (-1-1*r5)]
(1411, 1029, 1415, 1673, 280, 156, 2343, 1576, 427, 818, 1081, 1210, 2107, 2362, 584, 2265, 98, 1380, 756, 1656)->[0, (-1-1*r5), -2, (-3-1*r5)]
(1157, 1548, 1819, 1436, 802, 804, 949, 700, 831, 449, 451, 1099, 1880, 739, 233, 365, 366, 2039, 2296, 895)->[(-1-1*r5), (3+1*r5), -2, 0]
(1408, 1160, 410, 923, 800, 1442, 1701, 1580, 813, 2093, 1583, 2360, 704, 1219, 1640, 620, 494, 1262, 1784, 636)->[(1+1*r5), (1+1*r5), (1+1*r5), (-1-1*r5)]
(1794, 901, 2311, 136, 139, 1551, 2200, 286, 1954, 164, 935, 2092, 1201, 444, 1225, 842, 1616, 870, 1142, 2302)->[0, 0, 0, (-2-2*r5)]
(1154, 1156, 1936, 1180, 30, 1187, 2097, 446, 576, 2115, 1604, 710, 1609, 1742, 1503, 2149, 362, 2040, 506, 127)->[(1+1*r5), (-1-1*r5), (1+1*r5), (1+1*r5)]
